schedule,start_evaporation,end_evaporation,curve,iteration,evaporation
exponential,0.60000000,0.20000000,1.00000000,16,0.51010772
exponential,0.60000000,0.20000000,1.00000000,17,0.50345470
exponential,0.60000000,0.20000000,1.00000000,18,0.49666450
exponential,0.60000000,0.20000000,1.00000000,19,0.48973431
exponential,0.60000000,0.20000000,1.00000000,20,0.48266123
exponential,0.60000000,0.20000000,1.00000000,21,0.47544232
exponential,0.60000000,0.20000000,1.00000000,22,0.46807457
exponential,0.60000000,0.20000000,1.00000000,23,0.46055491
exponential,0.60000000,0.20000000,1.00000000,24,0.45288022
exponential,0.60000000,0.20000000,1.00000000,25,0.44504729
exponential,0.60000000,0.20000000,1.00000000,26,0.43705286
exponential,0.60000000,0.20000000,1.00000000,27,0.42889360
exponential,0.60000000,0.20000000,1.00000000,28,0.42056612
exponential,0.60000000,0.20000000,1.00000000,29,0.41206694
exponential,0.60000000,0.20000000,1.00000000,30,0.40339253
exponential,0.60000000,0.20000000,1.00000000,31,0.39453927
exponential,0.60000000,0.20000000,1.00000000,32,0.38550347
exponential,0.60000000,0.20000000,1.00000000,33,0.37628138
exponential,0.60000000,0.20000000,1.00000000,34,0.36686915
exponential,0.60000000,0.20000000,1.00000000,35,0.35726285
exponential,0.60000000,0.20000000,1.00000000,36,0.34745850
exponential,0.60000000,0.20000000,1.00000000,37,0.33745200
exponential,0.60000000,0.20000000,1.00000000,38,0.32723919
exponential,0.60000000,0.20000000,1.00000000,39,0.31681581
exponential,0.60000000,0.20000000,1.00000000,40,0.30617753
exponential,0.60000000,0.20000000,1.00000000,41,0.29531991
exponential,0.60000000,0.20000000,1.00000000,42,0.28423842
exponential,0.60000000,0.20000000,1.00000000,43,0.27292847
exponential,0.60000000,0.20000000,1.00000000,44,0.26138532
exponential,0.60000000,0.20000000,1.00000000,45,0.24960418
exponential,0.60000000,0.20000000,1.00000000,46,0.23758014
exponential,0.60000000,0.20000000,1.00000000,47,0.22530818
exponential,0.60000000,0.20000000,1.00000000,48,0.21278321
exponential,0.60000000,0.20000000,1.00000000,49,0.20000000
exponential,0.60000000,0.20000000,2.00000000,0,0.60000000
exponential,0.60000000,0.20000000,2.00000000,1,0.59739174
exponential,0.60000000,0.20000000,2.00000000,2,0.59467482
exponential,0.60000000,0.20000000,2.00000000,3,0.59184471
exponential,0.60000000,0.20000000,2.00000000,4,0.58889670
exponential,0.60000000,0.20000000,2.00000000,5,0.58582587
exponential,0.60000000,0.20000000,2.00000000,6,0.58262711
exponential,0.60000000,0.20000000,2.00000000,7,0.57929508
exponential,0.60000000,0.20000000,2.00000000,8,0.57582424
exponential,0.60000000,0.20000000,2.00000000,9,0.57220880
exponential,0.60000000,0.20000000,2.00000000,10,0.56844274
exponential,0.60000000,0.20000000,2.00000000,11,0.56451979
exponential,0.60000000,0.20000000,2.00000000,12,0.56043340
exponential,0.60000000,0.20000000,2.00000000,13,0.55617676
exponential,0.60000000,0.20000000,2.00000000,14,0.55174280
exponential,0.60000000,0.20000000,2.00000000,15,0.54712411
exponential,0.60000000,0.20000000,2.00000000,16,0.54231300
exponential,0.60000000,0.20000000,2.00000000,17,0.53730146
exponential,0.60000000,0.20000000,2.00000000,18,0.53208113
exponential,0.60000000,0.20000000,2.00000000,19,0.52664332
exponential,0.60000000,0.20000000,2.00000000,20,0.52097897
exponential,0.60000000,0.20000000,2.00000000,21,0.51507863
exponential,0.60000000,0.20000000,2.00000000,22,0.50893249
exponential,0.60000000,0.20000000,2.00000000,23,0.50253029
exponential,0.60000000,0.20000000,2.00000000,24,0.49586137
exponential,0.60000000,0.20000000,2.00000000,25,0.48891461
exponential,0.60000000,0.20000000,2.00000000,26,0.48167845
exponential,0.60000000,0.20000000,2.00000000,27,0.47414083
exponential,0.60000000,0.20000000,2.00000000,28,0.46628918
exponential,0.60000000,0.20000000,2.00000000,29,0.45811043
exponential,0.60000000,0.20000000,2.00000000,30,0.44959095
exponential,0.60000000,0.20000000,2.00000000,31,0.44071653
exponential,0.60000000,0.20000000,2.00000000,32,0.43147240
exponential,0.60000000,0.20000000,2.00000000,33,0.42184316
exponential,0.60000000,0.20000000,2.00000000,34,0.41181275
exponential,0.60000000,0.20000000,2.00000000,35,0.40136447
exponential,0.60000000,0.20000000,2.00000000,36,0.39048090
exponential,0.60000000,0.20000000,2.00000000,37,0.37914392
exponential,0.60000000,0.20000000,2.00000000,38,0.36733463
exponential,0.60000000,0.20000000,2.00000000,39,0.35503336
exponential,0.60000000,0.20000000,2.00000000,40,0.34221960
exponential,0.60000000,0.20000000,2.00000000,41,0.32887201
exponential,0.60000000,0.20000000,2.00000000,42,0.31496836
exponential,0.60000000,0.20000000,2.00000000,43,0.30048546
exponential,0.60000000,0.20000000,2.00000000,44,0.28539920
exponential,0.60000000,0.20000000,2.00000000,45,0.26968444
exponential,0.60000000,0.20000000,2.00000000,46,0.25331498
exponential,0.60000000,0.20000000,2.00000000,47,0.23626356
exponential,0.60000000,0.20000000,2.00000000,48,0.21850177
exponential,0.60000000,0.20000000,2.00000000,49,0.20000000
exponential,0.60000000,0.20000000,4.00000000,0,0.60000000
exponential,0.60000000,0.20000000,4.00000000,1,0.59936522
exponential,0.60000000,0.20000000,4.00000000,2,0.59867645
exponential,0.60000000,0.20000000,4.00000000,3,0.59792910
exponential,0.60000000,0.20000000,4.00000000,4,0.59711818
exponential,0.60000000,0.20000000,4.00000000,5,0.59623828
exponential,0.60000000,0.20000000,4.00000000,6,0.59528355
exponential,0.60000000,0.20000000,4.00000000,7,0.59424760
exponential,0.60000000,0.20000000,4.00000000,8,0.59312354
exponential,0.60000000,0.20000000,4.00000000,9,0.59190387
exponential,0.60000000,0.20000000,4.00000000,10,0.59058046
exponential,0.60000000,0.20000000,4.00000000,11,0.58914449
exponential,0.60000000,0.20000000,4.00000000,12,0.58758637
exponential,0.60000000,0.20000000,4.00000000,13,0.58589573
exponential,0.60000000,0.20000000,4.00000000,14,0.58406128
exponential,0.60000000,0.20000000,4.00000000,15,0.58207080
exponential,0.60000000,0.20000000,4.00000000,16,0.57991102
exponential,0.60000000,0.20000000,4.00000000,17,0.57756753
exponential,0.60000000,0.20000000,4.00000000,18,0.57502471
exponential,0.60000000,0.20000000,4.00000000,19,0.57226561
exponential,0.60000000,0.20000000,4.00000000,20,0.56927182
exponential,0.60000000,0.20000000,4.00000000,21,0.56602340
exponential,0.60000000,0.20000000,4.00000000,22,0.56249867
exponential,0.60000000,0.20000000,4.00000000,23,0.55867413
exponential,0.60000000,0.20000000,4.00000000,24,0.55452430
exponential,0.60000000,0.20000000,4.00000000,25,0.55002149
exponential,0.60000000,0.20000000,4.00000000,26,0.54513568
exponential,0.60000000,0.20000000,4.00000000,27,0.53983430
exponential,0.60000000,0.20000000,4.00000000,28,0.53408200
exponential,0.60000000,0.20000000,4.00000000,29,0.52784043
exponential,0.60000000,0.20000000,4.00000000,30,0.52106796
exponential,0.60000000,0.20000000,4.00000000,31,0.51371945
exponential,0.60000000,0.20000000,4.00000000,32,0.50574590
exponential,0.60000000,0.20000000,4.00000000,33,0.49709414
exponential,0.60000000,0.20000000,4.00000000,34,0.48770648
exponential,0.60000000,0.20000000,4.00000000,35,0.47752034
exponential,0.60000000,0.20000000,4.00000000,36,0.46646779
exponential,0.60000000,0.20000000,4.00000000,37,0.45447515
exponential,0.60000000,0.20000000,4.00000000,38,0.44146244
exponential,0.60000000,0.20000000,4.00000000,39,0.42734291
exponential,0.60000000,0.20000000,4.00000000,40,0.41202242
exponential,0.60000000,0.20000000,4.00000000,41,0.39539881
exponential,0.60000000,0.20000000,4.00000000,42,0.37736124
exponential,0.60000000,0.20000000,4.00000000,43,0.35778944
exponential,0.60000000,0.20000000,4.00000000,44,0.33655293
exponential,0.60000000,0.20000000,4.00000000,45,0.31351009
exponential,0.60000000,0.20000000,4.00000000,46,0.28850730
exponential,0.60000000,0.20000000,4.00000000,47,0.26137785
exponential,0.60000000,0.20000000,4.00000000,48,0.23194084
exponential,0.60000000,0.20000000,4.00000000,49,0.20000000
logarithmic,0.60000000,0.20000000,-9.00000000,0,0.60000000
logarithmic,0.60000000,0.20000000,-9.00000000,1,0.59677960
logarithmic,0.60000000,0.20000000,-9.00000000,2,0.59349837
logarithmic,0.60000000,0.20000000,-9.00000000,3,0.59015396
logarithmic,0.60000000,0.20000000,-9.00000000,4,0.58674391
logarithmic,0.60000000,0.20000000,-9.00000000,5,0.58326557
logarithmic,0.60000000,0.20000000,-9.00000000,6,0.57971616
logarithmic,0.60000000,0.20000000,-9.00000000,7,0.57609272
logarithmic,0.60000000,0.20000000,-9.00000000,8,0.57239208
logarithmic,0.60000000,0.20000000,-9.00000000,9,0.56861089
logarithmic,0.60000000,0.20000000,-9.00000000,10,0.56474556
logarithmic,0.60000000,0.20000000,-9.00000000,11,0.56079227
logarithmic,0.60000000,0.20000000,-9.00000000,12,0.55674691
logarithmic,0.60000000,0.20000000,-9.00000000,13,0.55260510
logarithmic,0.60000000,0.20000000,-9.00000000,14,0.54836212
logarithmic,0.60000000,0.20000000,-9.00000000,15,0.54401291
logarithmic,0.60000000,0.20000000,-9.00000000,16,0.53955201
logarithmic,0.60000000,0.20000000,-9.00000000,17,0.53497353
logarithmic,0.60000000,0.20000000,-9.00000000,18,0.53027111
logarithmic,0.60000000,0.20000000,-9.00000000,19,0.52543784
logarithmic,0.60000000,0.20000000,-9.00000000,20,0.52046625
logarithmic,0.60000000,0.20000000,-9.00000000,21,0.51534817
logarithmic,0.60000000,0.20000000,-9.00000000,22,0.51007471
logarithmic,0.60000000,0.20000000,-9.00000000,23,0.50463614
logarithmic,0.60000000,0.20000000,-9.00000000,24,0.49902179
logarithmic,0.60000000,0.20000000,-9.00000000,25,0.49321992
logarithmic,0.60000000,0.20000000,-9.00000000,26,0.48721755
logarithmic,0.60000000,0.20000000,-9.00000000,27,0.48100035
logarithmic,0.60000000,0.20000000,-9.00000000,28,0.47455235
logarithmic,0.60000000,0.20000000,-9.00000000,29,0.46785576
logarithmic,0.60000000,0.20000000,-9.00000000,30,0.46089064
logarithmic,0.60000000,0.20000000,-9.00000000,31,0.45363455
logarithmic,0.60000000,0.20000000,-9.00000000,32,0.44606212
logarithmic,0.60000000,0.20000000,-9.00000000,33,0.43814449
logarithmic,0.60000000,0.20000000,-9.00000000,34,0.42984870
logarithmic,0.60000000,0.20000000,-9.00000000,35,0.42113679
logarithmic,0.60000000,0.20000000,-9.00000000,36,0.41196480
logarithmic,0.60000000,0.20000000,-9.00000000,37,0.40228143
logarithmic,0.60000000,0.20000000,-9.00000000,38,0.39202625
logarithmic,0.60000000,0.20000000,-9.00000000,39,0.38112749
logarithmic,0.60000000,0.20000000,-9.00000000,40,0.36949891
logarithmic,0.60000000,0.20000000,-9.00000000,41,0.35703572
logarithmic,0.60000000,0.20000000,-9.00000000,42,0.34360878
logarithmic,0.60000000,0.20000000,-9.00000000,43,0.32905646
logarithmic,0.60000000,0.20000000,-9.00000000,44,0.31317271
logarithmic,0.60000000,0.20000000,-9.00000000,45,0.29568914
logarithmic,0.60000000,0.20000000,-9.00000000,46,0.27624700
logarithmic,0.60000000,0.20000000,-9.00000000,47,0.25435149
logarithmic,0.60000000,0.20000000,-9.00000000,48,0.22929277
logarithmic,0.60000000,0.20000000,-9.00000000,49,0.20000000
logarithmic,0.60000000,0.20000000,-3.00000000,0,0.60000000
logarithmic,0.60000000,0.20000000,-3.00000000,1,0.59554944
logarithmic,0.60000000,0.20000000,-3.00000000,2,0.59102915
logarithmic,0.60000000,0.20000000,-3.00000000,3,0.58643692
logarithmic,0.60000000,0.20000000,-3.00000000,4,0.58177042
logarithmic,0.60000000,0.20000000,-3.00000000,5,0.57702721
logarithmic,0.60000000,0.20000000,-3.00000000,6,0.57220472
logarithmic,0.60000000,0.20000000,-3.00000000,7,0.56730025
logarithmic,0.60000000,0.20000000,-3.00000000,8,0.56231098
logarithmic,0.60000000,0.20000000,-3.00000000,9,0.55723392
logarithmic,0.60000000,0.20000000,-3.00000000,10,0.55206592
logarithmic,0.60000000,0.20000000,-3.00000000,11,0.54680366
logarithmic,0.60000000,0.20000000,-3.00000000,12,0.54144365
logarithmic,0.60000000,0.20000000,-3.00000000,13,0.53598218
logarithmic,0.60000000,0.20000000,-3.00000000,14,0.53041534
logarithmic,0.60000000,0.20000000,-3.00000000,15,0.52473898
logarithmic,0.60000000,0.20000000,-3.00000000,16,0.51894870
logarithmic,0.60000000,0.20000000,-3.00000000,17,0.51303985
logarithmic,0.60000000,0.20000000,-3.00000000,18,0.50700746
logarithmic,0.60000000,0.20000000,-3.00000000,19,0.50084625
logarithmic,0.60000000,0.20000000,-3.00000000,20,0.49455060
logarithmic,0.60000000,0.20000000,-3.00000000,21,0.48811452
logarithmic,0.60000000,0.20000000,-3.00000000,22,0.48153159
logarithmic,0.60000000,0.20000000,-3.00000000,23,0.47479497
logarithmic,0.60000000,0.20000000,-3.00000000,24,0.46789729
logarithmic,0.60000000,0.20000000,-3.00000000,25,0.46083068
logarithmic,0.60000000,0.20000000,-3.00000000,26,0.45358664
logarithmic,0.60000000,0.20000000,-3.00000000,27,0.44615604
logarithmic,0.60000000,0.20000000,-3.00000000,28,0.43852902
logarithmic,0.60000000,0.20000000,-3.00000000,29,0.43069490
logarithmic,0.60000000,0.20000000,-3.00000000,30,0.42264212
logarithmic,0.60000000,0.20000000,-3.00000000,31,0.41435814
logarithmic,0.60000000,0.20000000,-3.00000000,32,0.40582927
logarithmic,0.60000000,0.20000000,-3.00000000,33,0.39704060
logarithmic,0.60000000,0.20000000,-3.00000000,34,0.38797580
logarithmic,0.60000000,0.20000000,-3.00000000,35,0.37861696
logarithmic,0.60000000,0.20000000,-3.00000000,36,0.36894435
logarithmic,0.60000000,0.20000000,-3.00000000,37,0.35893622
logarithmic,0.60000000,0.20000000,-3.00000000,38,0.34856843
logarithmic,0.60000000,0.20000000,-3.00000000,39,0.33781418
logarithmic,0.60000000,0.20000000,-3.00000000,40,0.32664353
logarithmic,0.60000000,0.20000000,-3.00000000,41,0.31502294
logarithmic,0.60000000,0.20000000,-3.00000000,42,0.30291463
logarithmic,0.60000000,0.20000000,-3.00000000,43,0.29027587
logarithmic,0.60000000,0.20000000,-3.00000000,44,0.27705803
logarithmic,0.60000000,0.20000000,-3.00000000,45,0.26320550
logarithmic,0.60000000,0.20000000,-3.00000000,46,0.24865423
logarithmic,0.60000000,0.20000000,-3.00000000,47,0.23332997
logarithmic,0.60000000,0.20000000,-3.00000000,48,0.21714597
logarithmic,0.60000000,0.20000000,-3.00000000,49,0.20000000
logarithmic,0.60000000,0.20000000,-1.00000000,0,0.60000000
logarithmic,0.60000000,0.20000000,-1.00000000,1,0.59408120
logarithmic,0.60000000,0.20000000,-1.00000000,2,0.58810106
logarithmic,0.60000000,0.20000000,-1.00000000,3,0.58205831
logarithmic,0.60000000,0.20000000,-1.00000000,4,0.57595160
logarithmic,0.60000000,0.20000000,-1.00000000,5,0.56977959
logarithmic,0.60000000,0.20000000,-1.00000000,6,0.56354084
logarithmic,0.60000000,0.20000000,-1.00000000,7,0.55723392
logarithmic,0.60000000,0.20000000,-1.00000000,8,0.55085730
logarithmic,0.60000000,0.20000000,-1.00000000,9,0.54440943
logarithmic,0.60000000,0.20000000,-1.00000000,10,0.53788871
logarithmic,0.60000000,0.20000000,-1.00000000,11,0.53129346
logarithmic,0.60000000,0.20000000,-1.00000000,12,0.52462196
logarithmic,0.60000000,0.20000000,-1.00000000,13,0.51787244
logarithmic,0.60000000,0.20000000,-1.00000000,14,0.51104303
logarithmic,0.60000000,0.20000000,-1.00000000,15,0.50413183
logarithmic,0.60000000,0.20000000,-1.00000000,16,0.49713686
logarithmic,0.60000000,0.20000000,-1.00000000,17,0.49005606
logarithmic,0.60000000,0.20000000,-1.00000000,18,0.48288730
logarithmic,0.60000000,0.20000000,-1.00000000,19,0.47562836
logarithmic,0.60000000,0.20000000,-1.00000000,20,0.46827695
logarithmic,0.60000000,0.20000000,-1.00000000,21,0.46083068
logarithmic,0.60000000,0.20000000,-1.00000000,22,0.45328707
logarithmic,0.60000000,0.20000000,-1.00000000,23,0.44564354
logarithmic,0.60000000,0.20000000,-1.00000000,24,0.43789741
logarithmic,0.60000000,0.20000000,-1.00000000,25,0.43004589
logarithmic,0.60000000,0.20000000,-1.00000000,26,0.42208606
logarithmic,0.60000000,0.20000000,-1.00000000,27,0.41401491
logarithmic,0.60000000,0.20000000,-1.00000000,28,0.40582927
logarithmic,0.60000000,0.20000000,-1.00000000,29,0.39752585
logarithmic,0.60000000,0.20000000,-1.00000000,30,0.38910120
logarithmic,0.60000000,0.20000000,-1.00000000,31,0.38055174
logarithmic,0.60000000,0.20000000,-1.00000000,32,0.37187371
logarithmic,0.60000000,0.20000000,-1.00000000,33,0.36306319
logarithmic,0.60000000,0.20000000,-1.00000000,34,0.35411606
logarithmic,0.60000000,0.20000000,-1.00000000,35,0.34502803
logarithmic,0.60000000,0.20000000,-1.00000000,36,0.33579459
logarithmic,0.60000000,0.20000000,-1.00000000,37,0.32641100
logarithmic,0.60000000,0.20000000,-1.00000000,38,0.31687230
logarithmic,0.60000000,0.20000000,-1.00000000,39,0.30717328
logarithmic,0.60000000,0.20000000,-1.00000000,40,0.29730846
logarithmic,0.60000000,0.20000000,-1.00000000,41,0.28727207
logarithmic,0.60000000,0.20000000,-1.00000000,42,0.27705803
logarithmic,0.60000000,0.20000000,-1.00000000,43,0.26665995
logarithmic,0.60000000,0.20000000,-1.00000000,44,0.25607106
logarithmic,0.60000000,0.20000000,-1.00000000,45,0.24528424
logarithmic,0.60000000,0.20000000,-1.00000000,46,0.23429195
logarithmic,0.60000000,0.20000000,-1.00000000,47,0.22308620
logarithmic,0.60000000,0.20000000,-1.00000000,48,0.21165854
logarithmic,0.60000000,0.20000000,-1.00000000,49,0.20000000
logarithmic,0.60000000,0.20000000,1.00000000,0,0.60000000
logarithmic,0.60000000,0.20000000,1.00000000,1,0.58834146
logarithmic,0.60000000,0.20000000,1.00000000,2,0.57691380
logarithmic,0.60000000,0.20000000,1.00000000,3,0.56570805
logarithmic,0.60000000,0.20000000,1.00000000,4,0.55471576
logarithmic,0.60000000,0.20000000,1.00000000,5,0.54392894
logarithmic,0.60000000,0.20000000,1.00000000,6,0.53334005
logarithmic,0.60000000,0.20000000,1.00000000,7,0.52294197
logarithmic,0.60000000,0.20000000,1.00000000,8,0.51272793
logarithmic,0.60000000,0.20000000,1.00000000,9,0.50269154
logarithmic,0.60000000,0.20000000,1.00000000,10,0.49282672
logarithmic,0.60000000,0.20000000,1.00000000,11,0.48312770
logarithmic,0.60000000,0.20000000,1.00000000,12,0.47358900
logarithmic,0.60000000,0.20000000,1.00000000,13,0.46420541
logarithmic,0.60000000,0.20000000,1.00000000,14,0.45497197
logarithmic,0.60000000,0.20000000,1.00000000,15,0.44588394
logarithmic,0.60000000,0.20000000,1.00000000,16,0.43693681
logarithmic,0.60000000,0.20000000,1.00000000,17,0.42812629
logarithmic,0.60000000,0.20000000,1.00000000,18,0.41944826
logarithmic,0.60000000,0.20000000,1.00000000,19,0.41089880
logarithmic,0.60000000,0.20000000,1.00000000,20,0.40247415
logarithmic,0.60000000,0.20000000,1.00000000,21,0.39417073
logarithmic,0.60000000,0.20000000,1.00000000,22,0.38598509
logarithmic,0.60000000,0.20000000,1.00000000,23,0.37791394
logarithmic,0.60000000,0.20000000,1.00000000,24,0.36995411
logarithmic,0.60000000,0.20000000,1.00000000,25,0.36210259
logarithmic,0.60000000,0.20000000,1.00000000,26,0.35435646
logarithmic,0.60000000,0.20000000,1.00000000,27,0.34671293
logarithmic,0.60000000,0.20000000,1.00000000,28,0.33916932
logarithmic,0.60000000,0.20000000,1.00000000,29,0.33172305
logarithmic,0.60000000,0.20000000,1.00000000,30,0.32437164
logarithmic,0.60000000,0.20000000,1.00000000,31,0.31711270
logarithmic,0.60000000,0.20000000,1.00000000,32,0.30994394
logarithmic,0.60000000,0.20000000,1.00000000,33,0.30286314
logarithmic,0.60000000,0.20000000,1.00000000,34,0.29586817
logarithmic,0.60000000,0.20000000,1.00000000,35,0.28895697
